0.89429,-0.87048
0.85154,-0.81341
0.82317,-0.7478
0.78355,-0.69595
0.75905,-0.66222
0.71322,-0.62077
0.67675,-0.58755
0.6268,-0.54772
0.57978,-0.5091
0.52753,-0.46669
0.48716,-0.434
0.43782,-0.39272
0.39155,-0.35236
0.34004,-0.30533
0.28762,-0.25597
0.20754,-0.18271
0.13784,-0.11845
0.033496,-0.023364
-0.15051,0.14669
-0.31987,0.30397
-0.47039,0.44852
-0.62465,0.60117
-0.74479,0.72759
-0.79108,0.77937
-0.82345,0.81808
-0.8413,0.8386
-0.86321,0.86369
-0.88759,0.88649
-0.9183,0.91688
-0.93637,0.93293
0.85418,-0.86155
0.80136,-0.80115
0.80015,-0.74137
0.75781,-0.69178
0.74298,-0.65502
0.69128,-0.60892
0.66212,-0.57816
0.61294,-0.53835
0.57498,-0.50591
0.52011,-0.46149
0.4783,-0.42677
0.42455,-0.38203
0.3803,-0.34242
0.32579,-0.29294
0.28151,-0.25148
0.20621,-0.18297
0.13281,-0.11502
0.0093943,-0.0025334
-0.16889,0.16283
-0.30804,0.29245
-0.44111,0.41937
-0.57718,0.55179
-0.72026,0.69963
-0.77116,0.75484
-0.81688,0.80881
-0.83519,0.82945
-0.86047,0.85858
-0.88218,0.87669
-0.91218,0.90703
-0.92583,0.91614
0.76995,-0.84727
0.72223,-0.78154
0.74938,-0.73296
0.7002,-0.68326
0.70901,-0.6461
0.66045,-0.60146
0.64144,-0.56638
0.59356,-0.52657
0.56274,-0.49775
0.50523,-0.45187
0.46434,-0.41671
0.40727,-0.36896
0.36554,-0.33007
0.30694,-0.27652
0.26461,-0.237
0.18969,-0.16859
0.1232,-0.10745
-0.010672,0.014627
-0.17455,0.16676
-0.28325,0.26814
-0.40182,0.38091
-0.51222,0.48524
-0.67754,0.65219
-0.73466,0.71243
-0.80118,0.78848
-0.81745,0.80564
-0.85198,0.8452
-0.86522,0.84838
-0.8996,0.88553
-0.90226,0.87217
0.68347,-0.81744
0.64901,-0.74524
0.67707,-0.7103
0.63583,-0.66521
0.65429,-0.64269
0.61614,-0.60697
0.61534,-0.5601
0.56464,-0.51603
0.54038,-0.48377
0.47375,-0.43037
0.44306,-0.40184
0.37647,-0.3452
0.34549,-0.31381
0.28112,-0.25447
0.23811,-0.21326
0.15809,-0.13972
0.10254,-0.088994
-0.011714,0.014612
-0.16459,0.15582
-0.24917,0.23352
-0.35069,0.33005
-0.42007,0.39227
-0.60623,0.57662
