-0.14852,-0.0019378,-0.94722
-0.12442,-0.023957,-0.92472
-0.12606,-0.053477,-0.89698
-0.10726,-0.069912,-0.88907
-0.09446,-0.20674,-0.88645
-0.042251,-0.36349,-0.89262
-0.028589,-0.51602,-0.84947
-0.0026727,-0.56753,-0.80653
-0.021834,-0.6205,-0.73341
-0.0046045,-0.6454,-0.70675
-0.016186,-0.66788,-0.68222
0.0003319,-0.68743,-0.66314
-0.01146,-0.70205,-0.64458
0.00032494,-0.71693,-0.62557
-0.012776,-0.72562,-0.6128
-0.0052988,-0.73838,-0.59617
-0.016678,-0.74505,-0.58556
-0.010476,-0.75423,-0.5693
-0.016902,-0.75978,-0.55995
-0.0071051,-0.76638,-0.54382
-0.011629,-0.77107,-0.53751
-0.0003524,-0.77585,-0.52303
-0.01052,-0.77985,-0.51878
-0.0048625,-0.78469,-0.50646
-0.017187,-0.78821,-0.50281
-0.016312,-0.79327,-0.49013
-0.026709,-0.79581,-0.48502
-0.025223,-0.80037,-0.47495
-0.13266,0.062034,-0.98261
-0.11289,0.034306,-0.97542
-0.12052,0.0048424,-0.95545
-0.10316,-0.014798,-0.93536
-0.10713,-0.036439,-0.90633
-0.092578,-0.048485,-0.89559
-0.082792,-0.12388,-0.89029
-0.037498,-0.25757,-0.89539
0.0029876,-0.48115,-0.87766
0.023464,-0.54479,-0.82505
0.011931,-0.60989,-0.75384
0.026852,-0.64303,-0.71375
0.013063,-0.66824,-0.68434
0.032933,-0.69192,-0.65921
0.015507,-0.7064,-0.64065
0.027443,-0.72397,-0.61594
0.0090244,-0.73149,-0.6061
0.013447,-0.74394,-0.58472
-0.00061877,-0.74887,-0.57809
0.00068898,-0.75518,-0.55794
-0.0044423,-0.76067,-0.55072
0.0031799,-0.76418,-0.52904
0.0045861,-0.77076,-0.52667
0.014694,-0.77323,-0.51038
0.0083383,-0.77979,-0.50909
0.01127,-0.78398,-0.4964
-0.0032428,-0.7896,-0.49457
-0.0042775,-0.79517,-0.48165
-0.016323,-0.79908,-0.47705
-0.013112,-0.80371,-0.46755
-0.10167,0.057651,-0.98418
-0.085712,0.035697,-0.97887
-0.095864,0.0092022,-0.96288
-0.082142,-0.0084584,-0.94525
-0.089477,-0.027486,-0.91631
-0.077448,-0.038592,-0.90097
-0.07455,-0.075446,-0.89014
-0.051658,-0.13129,-0.88251
0.00071397,-0.38425,-0.8742
0.025903,-0.48478,-0.81403
0.037746,-0.59946,-0.75967
0.058683,-0.64304,-0.71255
0.048819,-0.67267,-0.68199
0.075617,-0.70145,-0.64691
0.052113,-0.7144,-0.6286
0.062264,-0.73236,-0.59317
0.033121,-0.73878,-0.58872
0.028214,-0.74684,-0.56251
0.011617,-0.75088,-0.56253
0.0025739,-0.75269,-0.53555
0.00019015,-0.75781,-0.53136
0.00023781,-0.75855,-0.50653
0.010358,-0.76536,-0.50902
0.014026,-0.76704,-0.49305
0.019327,-0.77591,-0.49595
0.017355,-0.77935,-0.48205
0.0092499,-0.78859,-0.48402
0.0082772,-0.7939,-0.47062
-0.0026025,-0.80094,-0.46905
0.0066808,-0.8041,-0.46129
-0.073076,0.060051,-0.98574
-0.058587,0.040606,-0.98148
-0.071644,0.013878,-0.96868
-0.060214,-0.003502,-0.95231
-0.071299,-0.021739,-0.92471
-0.062579,-0.03362,-0.90427
-0.065908,-0.05304,-0.88763
-0.054587,-0.074716,-0.87389
-0.027274,-0.21648,-0.85722
0.0067995,-0.34847,-0.80333
0.052449,-0.57096,-0.75113
0.085178,-0.63729,-0.70438
0.088084,-0.68153,-0.67192
0.10662,-0.70896,-0.63025
0.091133,-0.72284,-0.60701
0.081351,-0.73415,-0.57025
0.053103,-0.74189,-0.56177
0.027505,-0.74321,-0.54023
0.012564,-0.7481,-0.53856
-0.0076476,-0.74904,-0.51488
-0.0074844,-0.75385,-0.50805
-0.012831,-0.75697,-0.49019
8.0108e-06,-0.76037,-0.48964
-0.0024133,-0.76431,-0.47548
0.012398,-0.77022,-0.4782
0.0069325,-0.77447,-0.46254
0.013066,-0.78344,-0.46743
0.017635,-0.78881,-0.45414
0.017618,-0.7984,-0.45971
0.036321,-0.79926,-0.45387
-0.043404,0.065903,-0.98683
-0.028915,0.045439,-0.98294
-0.045723,0.018578,-0.97239
-0.036041,0.00024775,-0.95686
-0.05193,-0.017541,-0.9307
-0.045963,-0.030252,-0.9074
-0.054804,-0.045411,-0.88642
-0.046021,-0.06003,-0.87145
-0.038683,-0.12137,-0.85104
-0.0079288,-0.22172,-0.81165
0.050324,-0.4858,-0.74956
0.090543,-0.59583,-0.70163
0.10861,-0.68331,-0.65953
0.10102,-0.70356,-0.61685
0.09801,-0.72226,-0.59113
0.060124,-0.72626,-0.56334
0.045949,-0.73659,-0.54688
0.0071941,-0.73756,-0.53287
-0.0011833,-0.74371,-0.52322
-0.02257,-0.74843,-0.50698
-0.020776,-0.75351,-0.49628
-0.028233,-0.76001,-0.48161
-0.017128,-0.76201,-0.47652
-0.021852,-0.76893,-0.46316
-0.007035,-0.76994,-0.46087
-0.0095808,-0.77708,-0.44711
0.0055361,-0.78055,-0.44806
0.016833,-0.78843,-0.43782
0.036742,-0.79347,-0.44619
0.057913,-0.79609,-0.43951
-0.010271,0.069625,-0.98724
0.0036158,0.047284,-0.98336
-0.017288,0.021646,-0.97434
-0.0099932,0.0017636,-0.95904
-0.030262,-0.014876,-0.93481
-0.026575,-0.028771,-0.90986
-0.039986,-0.042342,-0.88728
-0.031429,-0.055126,-0.87274
-0.031455,-0.090928,-0.85431
0.0027086,-0.15525,-0.83347
0.039405,-0.34678,-0.77403
0.074605,-0.47038,-0.72446
0.093471,-0.65646,-0.64977
0.059648,-0.67672,-0.61186
0.063807,-0.70944,-0.58576
0.018863,-0.71559,-0.56637
0.014392,-0.72897,-0.54726
-0.016422,-0.73499,-0.53439
-0.020116,-0.74242,-0.51966
-0.03756,-0.74994,-0.50449
-0.03522,-0.75586,-0.49123
-0.043524,-0.76528,-0.47622
-0.034059,-0.76832,-0.46825
-0.0377,-0.77767,-0.45625
-0.024582,-0.77699,-0.4505
-0.022709,-0.78614,-0.43895
-0.00524,-0.78618,-0.43578
0.0075111,-0.79589,-0.42646
0.038167,-0.79571,-0.43016
0.053984,-0.8013,-0.4211
0.025657,0.069133,-0.98697
0.038226,0.044722,-0.98256
0.013109,0.021556,-0.97466
0.017882,-0.00067576,-0.95831
-0.0068607,-0.015125,-0.93586
-0.0055468,-0.030159,-0.90956
-0.021904,-0.041476,-0.88838
-0.012524,-0.054066,-0.87328
-0.012937,-0.078026,-0.8615
0.035911,-0.12758,-0.84992
0.05725,-0.23184,-0.8143
0.084068,-0.32595,-0.76767
0.060667,-0.57506,-0.66051
0.033709,-0.62907,-0.62331
0.022599,-0.69031,-0.58959
-0.006834,-0.70667,-0.57061
-0.012641,-0.72466,-0.55134
-0.033374,-0.73398,-0.53647
-0.036445,-0.74301,-0.51974
-0.051911,-0.75177,-0.50335
-0.04969,-0.75923,-0.48809
-0.05845,-0.77121,-0.47283
-0.048861,-0.77629,-0.46338
-0.051,-0.78683,-0.45201
-0.037726,-0.787,-0.44493
-0.033697,-0.79646,-0.43262
-0.015634,-0.79616,-0.42808
-0.0041867,-0.80527,-0.41679
0.024083,-0.80398,-0.41665
0.033941,-0.80947,-0.40621
0.065113,0.06366,-0.98517
0.07838,0.035588,-0.97872
0.045684,0.016027,-0.97249
0.046996,-0.0096941,-0.95381
0.017769,-0.019722,-0.93324
0.015607,-0.035257,-0.90584
-0.002336,-0.043504,-0.88684
0.0096341,-0.058434,-0.86774
0.014278,-0.076398,-0.86075
0.068626,-0.11534,-0.84357
0.090309,-0.17944,-0.83013
0.11553,-0.22952,-0.79319
0.075946,-0.44201,-0.7019
0.06551,-0.50933,-0.66045
0.010283,-0.65947,-0.5991
-0.01049,-0.68448,-0.57758
-0.028116,-0.72041,-0.55379
-0.045906,-0.73095,-0.5381
-0.050674,-0.74303,-0.52048
-0.067746,-0.7532,-0.50422
-0.065278,-0.76303,-0.48655
-0.07513,-0.7766,-0.47154
-0.063479,-0.78361,-0.46008
-0.065488,-0.79404,-0.44644
-0.050047,-0.7962,-0.43899
-0.045427,-0.80476,-0.42279
-0.025779,-0.80546,-0.41889
-0.014176,-0.81295,-0.40358
0.0088196,-0.81194,-0.40411
0.019956,-0.8165,-0.39039
0.12507,0.051064,-0.97798
0.13285,0.015343,-0.96661
0.081096,0.0015327,-0.96536
0.07389,-0.02698,-0.94416
0.04164,-0.029739,-0.92723
0.034299,-0.044787,-0.89734
0.017339,-0.04981,-0.88005
0.032285,-0.06887,-0.85099
0.043564,-0.081877,-0.84548
0.08345,-0.10609,-0.82384
0.10888,-0.14623,-0.82267
0.13834,-0.17379,-0.79519
0.13314,-0.28281,-0.75029
0.16215,-0.30799,-0.72747
0.062089,-0.54169,-0.63758
0.050847,-0.58504,-0.61651
-0.029318,-0.70468,-0.55922
-0.047975,-0.72051,-0.5429
-0.064298,-0.74108,-0.52281
-0.085561,-0.75329,-0.50908
-0.084166,-0.76625,-0.48895
-0.096932,-0.77954,-0.47341
-0.080699,-0.78877,-0.45657
-0.083332,-0.79851,-0.43726
-0.064486,-0.80271,-0.4287
-0.059235,-0.81087,-0.40702
-0.036478,-0.81258,-0.40427
-0.021161,-0.81981,-0.38389
0.0021408,-0.81879,-0.38622
0.023159,-0.82383,-0.36749
0.20213,0.021871,-0.95649
0.17405,-0.019735,-0.93825
0.11526,-0.024536,-0.94869
0.091376,-0.050437,-0.92525
0.060403,-0.044957,-0.91605
0.045119,-0.059794,-0.8775
0.033388,-0.062096,-0.86226
0.044497,-0.083516,-0.8233
0.05968,-0.089724,-0.82161
0.082947,-0.10529,-0.7998
0.11228,-0.1248,-0.80421
0.14674,-0.13819,-0.78168
0.17747,-0.1939,-0.77084
0.22768,-0.19515,-0.76544
0.19687,-0.32661,-0.72259
0.23777,-0.37283,-0.72329
0.032823,-0.63535,-0.59431
0.010454,-0.67478,-0.57037
-0.070875,-0.73543,-0.52801
-0.1017,-0.74915,-0.51624
-0.10887,-0.76599,-0.49642
-0.13504,-0.77646,-0.47673
-0.1066,-0.7908,-0.45195
-0.11189,-0.80111,-0.42191
-0.082496,-0.80748,-0.41243
-0.076721,-0.81728,-0.38442
-0.048134,-0.8193,-0.38331
-0.026209,-0.82797,-0.35805
0.0051707,-0.82666,-0.36125
0.036582,-0.83312,-0.33929
0.21322,-0.019341,-0.91854
0.14405,-0.051009,-0.89391
0.12356,-0.054639,-0.91565
0.079468,-0.071204,-0.8864
0.064915,-0.064232,-0.89032
0.03733,-0.080339,-0.8362
0.037842,-0.080402,-0.82892
0.041812,-0.098586,-0.7937
0.059486,-0.10052,-0.79529
0.074079,-0.11256,-0.77297
0.10558,-0.11439,-0.77781
0.13852,-0.10353,-0.75468
0.19488,-0.13288,-0.76664
0.25882,-0.11322,-0.76624
0.30342,-0.18993,-0.78075
0.41686,-0.20977,-0.80307
0.27939,-0.44117,-0.71052
0.25431,-0.52315,-0.65479
-0.03496,-0.70733,-0.54379
-0.10086,-0.72722,-0.52162
-0.14336,-0.75733,-0.50172
-0.19041,-0.76043,-0.46755
-0.157,-0.78607,-0.44094
-0.16006,-0.79867,-0.39477
-0.11037,-0.81256,-0.38723
-0.10158,-0.82445,-0.35439
-0.062938,-0.82753,-0.35625
-0.035128,-0.83699,-0.3291
0.01026,-0.83613,-0.33236
0.044045,-0.84323,-0.3094
0.12582,-0.046731,-0.87197
0.054109,-0.06323,-0.85094
0.076826,-0.070426,-0.86793
0.02955,-0.080608,-0.83754
0.037299,-0.082225,-0.8404
0.015703,-0.093785,-0.80011
0.027987,-0.096538,-0.79531
0.030779,-0.10911,-0.77255
0.050313,-0.11229,-0.77116
0.061734,-0.12207,-0.74948
0.091732,-0.11176,-0.74861
0.11873,-0.090387,-0.72188
0.18737,-0.076072,-0.73705
0.25055,-0.064308,-0.72931
0.35199,-0.10729,-0.77933
0.45004,-0.14245,-0.77736
0.49664,-0.27672,-0.77817
0.45507,-0.36742,-0.68138
0.12285,-0.60433,-0.57632
-0.032718,-0.65416,-0.51555
-0.17182,-0.7311,-0.48945
-0.21415,-0.73083,-0.43352
-0.21029,-0.76735,-0.41259
-0.19737,-0.78114,-0.35645
-0.14828,-0.81271,-0.35267
-0.13335,-0.82352,-0.31654
-0.084258,-0.83492,-0.32525
-0.05644,-0.84535,-0.29477
0.0048463,-0.84565,-0.30191
0.03265,-0.85423,-0.27531
0.016841,-0.058839,-0.84135
-0.010255,-0.068263,-0.83239
0.01272,-0.074502,-0.83315
-0.007865,-0.084261,-0.81347
0.0042067,-0.089741,-0.80699
-0.0014768,-0.098746,-0.78497
0.013725,-0.10426,-0.77732
0.017275,-0.11576,-0.75774
0.037882,-0.12136,-0.75254
0.048068,-0.13184,-0.73127
0.076304,-0.12135,-0.72495
0.097043,-0.11432,-0.69887
0.15928,-0.073917,-0.69951
0.20586,-0.083129,-0.68115
0.3215,-0.081906,-0.72153
0.36687,-0.12791,-0.68095
0.48063,-0.21314,-0.71157
0.41984,-0.27876,-0.60439
0.29573,-0.44628,-0.57171
0.13148,-0.5238,-0.48467
-0.13103,-0.67946,-0.45254
-0.14718,-0.69737,-0.38496
-0.20815,-0.73888,-0.36991
-0.18386,-0.74668,-0.30588
-0.17888,-0.79109,-0.30457
-0.17128,-0.79307,-0.24595
-0.11935,-0.83328,-0.27751
-0.10748,-0.85537,-0.22577
-0.026871,-0.85979,-0.25655
-0.018273,-0.87781,-0.21407
-0.032094,-0.065758,-0.83478
-0.039936,-0.07321,-0.82709
-0.022702,-0.078134,-0.81979
-0.029026,-0.088135,-0.80274
-0.015362,-0.093369,-0.79385
-0.016968,-0.1034,-0.77455
-0.00076549,-0.10938,-0.76537
0.0023545,-0.1213,-0.74468
0.023736,-0.12809,-0.7372
0.032539,-0.14026,-0.71607
0.060797,-0.13862,-0.70849
0.076192,-0.14566,-0.68491
0.12459,-0.11778,-0.67474
0.15263,-0.13469,-0.64573
0.2445,-0.11178,-0.64977
0.26137,-0.14615,-0.59486
0.3598,-0.18204,-0.60133
0.33168,-0.23075,-0.52698
0.33025,-0.34055,-0.51593
0.26986,-0.43347,-0.4344
0.046964,-0.60292,-0.40412
0.037348,-0.65795,-0.3325
-0.11753,-0.71072,-0.31887
-0.094753,-0.71444,-0.24627
-0.17403,-0.74469,-0.23082
-0.17454,-0.74642,-0.15653
-0.16905,-0.80877,-0.18255
-0.1587,-0.86096,-0.12973
-0.098738,-0.8908,-0.16833
-0.086529,-0.91977,-0.12341
-0.054602,-0.071131,-0.83296
-0.0589,-0.07835,-0.8226
-0.044001,-0.082922,-0.81248
-0.046243,-0.093147,-0.79418
-0.031877,-0.098012,-0.78414
-0.032989,-0.10919,-0.76456
-0.016366,-0.11504,-0.75416
-0.014397,-0.12724,-0.73247
0.0073395,-0.1338,-0.72328
0.013586,-0.14701,-0.7017
0.04268,-0.15205,-0.69419
0.052937,-0.16511,-0.66923
0.093408,-0.15794,-0.65737
0.10868,-0.17144,-0.61936
0.17291,-0.15345,-0.60261
0.18409,-0.16849,-0.55133
0.26258,-0.17762,-0.53593
0.26449,-0.21813,-0.47629
0.31782,-0.29831,-0.45579
0.32778,-0.38878,-0.37591
0.23886,-0.53687,-0.35397
0.21493,-0.61666,-0.28313
0.051433,-0.68725,-0.26661
0.046844,-0.69856,-0.20044
-0.10019,-0.71446,-0.16931
-0.10247,-0.72415,-0.10892
-0.16612,-0.77876,-0.10357
-0.13516,-0.85116,-0.076417
-0.12466,-0.91511,-0.096905
-0.062289,-0.94031,-0.082025
-0.070582,-0.076179,-0.82915
-0.074235,-0.083946,-0.81628
-0.060683,-0.088293,-0.80541
-0.062208,-0.098994,-0.78622
-0.047905,-0.10381,-0.77516
-0.049537,-0.11563,-0.75524
-0.033085,-0.12141,-0.74357
-0.032643,-0.13401,-0.72153
-0.011599,-0.13998,-0.71055
-0.0080671,-0.15402,-0.68815
0.020181,-0.1613,-0.67837
0.02617,-0.17685,-0.64971
0.062802,-0.17935,-0.63598
0.069942,-0.18757,-0.59224
0.1183,-0.17797,-0.57157
0.12298,-0.18349,-0.52152
0.18989,-0.18926,-0.49995
0.19976,-0.2276,-0.4378
0.28485,-0.27919,-0.40154
0.3189,-0.35025,-0.32015
0.33046,-0.482,-0.2984
0.30852,-0.558,-0.22894
0.19371,-0.66069,-0.22172
0.17304,-0.68129,-0.16279
0.028819,-0.70446,-0.13773
0.023782,-0.71465,-0.088527
-0.085592,-0.75548,-0.067596
-0.030914,-0.83279,-0.05549
-0.054536,-0.91835,-0.074689
0.030441,-0.93934,-0.084093
-0.086303,-0.08186,-0.82286
-0.092406,-0.089477,-0.80939
-0.076941,-0.094296,-0.79796
-0.080329,-0.10505,-0.77866
-0.064764,-0.11027,-0.76679
-0.068649,-0.12249,-0.74683
-0.051203,-0.12829,-0.73412
-0.052957,-0.14163,-0.71266
-0.031887,-0.14731,-0.69971
-0.031273,-0.16297,-0.67547
-0.0045377,-0.17012,-0.66205
-0.0019315,-0.18679,-0.6296
0.031342,-0.19023,-0.61217
0.033276,-0.19483,-0.56431
0.071547,-0.18636,-0.54139
0.067431,-0.18931,-0.48669
0.12514,-0.20465,-0.46814
0.13132,-0.2474,-0.40448
0.22406,-0.27884,-0.36131
0.25161,-0.32963,-0.27817
0.33451,-0.41914,-0.2405
0.32438,-0.47669,-0.16928
0.28168,-0.60808,-0.16829
0.25614,-0.64115,-0.11691
0.15587,-0.69319,-0.11228
0.14246,-0.70047,-0.070178
0.038129,-0.73884,-0.051313
0.088508,-0.8097,-0.040881
0.056474,-0.90968,-0.076519
0.10139,-0.92703,-0.086265
-0.10723,-0.084283,-0.81817
-0.11108,-0.087852,-0.80738
-0.096828,-0.098423,-0.79179
-0.10028,-0.10756,-0.77242
-0.085343,-0.11627,-0.75907
-0.092855,-0.12842,-0.73901
-0.07355,-0.13572,-0.7263
-0.079935,-0.15094,-0.70448
-0.055968,-0.15701,-0.68999
-0.060031,-0.17502,-0.66244
-0.031176,-0.18082,-0.64551
-0.030674,-0.19854,-0.60941
-0.0001588,-0.20066,-0.5883
-0.0020844,-0.20796,-0.53509
0.028206,-0.19156,-0.50712
0.018672,-0.19953,-0.44798
0.062501,-0.21791,-0.42996
0.062236,-0.26834,-0.37009
0.14425,-0.29318,-0.33045
0.15673,-0.32894,-0.24998
0.26191,-0.3739,-0.19746
0.25041,-0.40994,-0.12932
0.2987,-0.52362,-0.11162
0.26663,-0.55606,-0.064132
0.23359,-0.65416,-0.074671
0.21002,-0.63956,-0.02032
0.14457,-0.70746,-0.021829
0.18813,-0.72724,0.028382
0.13763,-0.8675,-0.047628
0.17094,-0.86534,-0.029651
-0.11716,-0.075194,-0.8215
-0.10963,-0.070923,-0.81392
-0.11031,-0.09306,-0.79014
-0.10837,-0.098943,-0.76764
-0.10557,-0.11756,-0.75135
-0.11223,-0.12782,-0.72851
-0.10066,-0.14155,-0.71763
-0.1083,-0.1569,-0.69227
-0.088992,-0.16886,-0.67911
-0.095462,-0.18642,-0.64865
-0.06166,-0.19307,-0.62924
-0.059971,-0.21167,-0.58895
-0.030022,-0.21573,-0.56294
-0.032837,-0.22797,-0.50713
-0.0097834,-0.21057,-0.47547
-0.019541,-0.22687,-0.41834
0.011441,-0.23893,-0.39353
0.0087563,-0.28814,-0.34066
0.066387,-0.30934,-0.3037
0.073151,-0.33259,-0.22983
0.1591,-0.35578,-0.17342
0.14627,-0.38013,-0.10827
0.224,-0.4416,-0.073225
0.18906,-0.46358,-0.014287
0.23069,-0.5546,-0.008962
0.19128,-0.52917,0.069907
0.20743,-0.61047,0.063745
0.2496,-0.6035,0.13906
0.24004,-0.7277,0.074074
0.30018,-0.68731,0.15027
-0.093187,-0.04478,-0.83425
-0.058411,-0.011673,-0.83614
-0.097081,-0.066748,-0.79545
-0.087974,-0.066084,-0.76367
-0.10866,-0.10549,-0.74084
-0.10687,-0.1105,-0.70902
-0.11383,-0.13677,-0.70113
-0.11072,-0.14474,-0.66649
-0.11586,-0.17271,-0.66236
-0.11878,-0.18731,-0.62798
-0.095348,-0.2034,-0.61244
-0.090906,-0.22257,-0.56802
-0.057595,-0.23039,-0.53748
-0.061369,-0.24197,-0.47954
-0.041548,-0.23537,-0.44959
-0.053726,-0.25001,-0.39377
-0.027178,-0.26417,-0.36732
-0.031121,-0.29762,-0.31784
0.010037,-0.31739,-0.28139
0.012816,-0.33133,-0.20911
0.074044,-0.35006,-0.15409
0.06086,-0.37243,-0.085337
0.12126,-0.40582,-0.047061
0.086045,-0.4307,0.026835
0.14405,-0.47103,0.058627
0.11552,-0.48278,0.13007
0.19053,-0.52701,0.14858
0.23326,-0.54846,0.22436
0.30396,-0.60116,0.21183
0.34484,-0.59977,0.29172
0.035492,0.089151,-0.87801
0.096485,0.18322,-0.89671
-0.037192,0.011004,-0.81547
-0.056996,-0.0014358,-0.76591
-0.087744,-0.068707,-0.72563
-0.087516,-0.071468,-0.68207
-0.094753,-0.11018,-0.66824
-0.081512,-0.10948,-0.62364
-0.10869,-0.15322,-0.6285
-0.10902,-0.1664,-0.58913
-0.11725,-0.20467,-0.58876
-0.11595,-0.22554,-0.54109
-0.088044,-0.2398,-0.51137
-0.096856,-0.24788,-0.4486
-0.074853,-0.24711,-0.4207
-0.09017,-0.25556,-0.3693
-0.063497,-0.27286,-0.3451
-0.070442,-0.29497,-0.2961
-0.033314,-0.31586,-0.25876
-0.037493,-0.33091,-0.18385
0.0092929,-0.34878,-0.12987
-0.0066156,-0.37612,-0.054592
0.035189,-0.40051,-0.014096
0.0081615,-0.43124,0.062211
0.054696,-0.45499,0.10057
0.043506,-0.48243,0.16438
0.12542,-0.50892,0.20096
0.17143,-0.54898,0.29207
0.28482,-0.57683,0.31131
0.31703,-0.60706,0.39848
0.25946,0.39709,-0.95486
0.20348,0.45016,-0.96066
0.039481,0.17968,-0.86503
-0.086855,0.096293,-0.79799
-0.091052,-0.018721,-0.71858
-0.11207,-0.035628,-0.67421
-0.078824,-0.074216,-0.63595
-0.071782,-0.081422,-0.59086
-0.077933,-0.11682,-0.58044
-0.086698,-0.1359,-0.54034
-0.11507,-0.18763,-0.54816
-0.13496,-0.21466,-0.50386
-0.12353,-0.24316,-0.48111
-0.1417,-0.25267,-0.4253
-0.11369,-0.25172,-0.39479
