14324,0.062364
13574,0.078414
13053,0.089868
13076,0.089385
13213,0.086343
14219,0.064202
15987,0.028786
16217,0.024633
16210,0.024761
16177,0.025304
16044,0.027448
14984,0.044036
13098,0.079378
12850,0.085097
12863,0.084759
12873,0.084455
12890,0.083771
13086,0.078398
13165,0.076442
13384,0.068982
14814,0.029494
16372,0.0068098
16590,0.0029289
16580,0.0030683
16538,0.0036809
16229,0.0083928
16048,0.011513
16039,0.011638
16043,0.011547
16011,0.01211
15916,0.013852
14385,0.060875
14031,0.068554
13127,0.088229
13038,0.090222
13109,0.088699
13517,0.079715
15478,0.038443
16092,0.02714
16124,0.026583
16099,0.026988
16015,0.028381
15598,0.034903
13776,0.066027
12925,0.083892
12892,0.084657
12908,0.084154
12933,0.083336
13009,0.081042
13076,0.07939
13186,0.07617
14124,0.045707
15946,0.013089
16359,0.0070822
16397,0.0063192
16371,0.0066634
16201,0.0092753
16074,0.01125
16049,0.011562
16064,0.01117
16051,0.011397
16005,0.012224
14361,0.060984
14221,0.064153
13498,0.080206
13010,0.090845
13004,0.091
13188,0.086999
14367,0.061391
15969,0.029561
16091,0.027305
16097,0.027181
16021,0.028509
15845,0.031303
14962,0.044209
13112,0.08102
12780,0.088127
12816,0.087202
12862,0.085877
13147,0.077413
13334,0.072087
13379,0.070972
13601,0.06456
14649,0.040028
16183,0.0098925
16255,0.009102
16251,0.0090954
16141,0.010673
16068,0.01166
16057,0.011555
16041,0.011698
16009,0.012218
15939,0.013463
14331,0.061152
14266,0.062706
13793,0.073538
13160,0.087474
13041,0.090155
13118,0.088532
13437,0.081338
15294,0.042697
15966,0.030152
16090,0.027748
16033,0.02881
15904,0.031103
15750,0.033028
13866,0.06595
12720,0.090636
12696,0.090971
12703,0.090647
12951,0.083735
13586,0.066812
13668,0.064573
13735,0.063
14036,0.055458
15196,0.029627
16136,0.011379
16167,0.010848
16131,0.01132
15991,0.013226
15949,0.013772
15937,0.013745
15903,0.014247
15849,0.015171
14259,0.061941
14165,0.064385
13975,0.06913
13424,0.081498
13148,0.087658
13188,0.086866
13207,0.086479
14252,0.064144
15675,0.036185
15814,0.033373
15900,0.0317
15887,0.031905
15652,0.035885
14536,0.05343
12954,0.086708
12691,0.092013
12691,0.091553
12600,0.093682
13439,0.072941
13925,0.059746
14019,0.057281
14054,0.056511
14251,0.051396
15433,0.025429
15955,0.014846
15987,0.014268
15909,0.015445
15785,0.016912
15769,0.017058
15767,0.016981
15759,0.016984
14165,0.063158
14124,0.0644
13990,0.06787
13648,0.076626
13300,0.084056
13301,0.084139
13278,0.084706
13720,0.075203
15071,0.048137
15515,0.039422
15680,0.036121
15694,0.035787
15625,0.03709
15311,0.042065
13574,0.073975
12803,0.090903
12843,0.089658
12704,0.09227
12992,0.084875
14147,0.056184
14230,0.053885
14314,0.051603
14383,0.049739
14596,0.044333
15355,0.027454
15683,0.020092
15742,0.018769
15711,0.018923
15629,0.0199
15603,0.020222
15600,0.020148
14068,0.064645
14039,0.065615
13901,0.069147
13685,0.074862
13542,0.078238
13517,0.078986
13419,0.081193
13500,0.079685
14288,0.064047
15228,0.045179
15349,0.042642
15453,0.040575
15479,0.040013
15325,0.042842
14560,0.056
13122,0.084689
12693,0.093832
12642,0.094659
12758,0.091638
13480,0.074354
14301,0.053244
14545,0.047169
14628,0.045077
14678,0.04361
14815,0.040225
15205,0.030054
15443,0.024667
15544,0.022338
15542,0.02206
15503,0.022184
15490,0.022299
14106,0.062869
13955,0.066717
13626,0.074613
13559,0.076626
13553,0.07706
13664,0.075145
13639,0.075876
13674,0.075374
14151,0.066753
14799,0.053743
15003,0.049603
15089,0.047816
15170,0.046147
15161,0.046305
14863,0.051855
13614,0.075525
12814,0.092085
12713,0.094094
12688,0.094464
13126,0.084719
14044,0.06132
14575,0.047558
14761,0.042918
14780,0.042304
14883,0.039632
15176,0.03222
15330,0.027917
15384,0.026265
15335,0.026617
15281,0.026739
15294,0.026259
14329,0.057465
13944,0.066138
13440,0.078117
13356,0.080284
13396,0.079618
13666,0.07431
14018,0.068075
14028,0.068239
14000,0.069026
14044,0.068411
14213,0.065373
14687,0.056024
14944,0.050701
15012,0.049142
15001,0.049366
14761,0.053959
13795,0.072069
12881,0.090735
12681,0.094721
12676,0.094796
12922,0.08934
14089,0.060573
14801,0.042968
15028,0.037308
15098,0.035631
15116,0.03466
15280,0.02981
15396,0.026824
15346,0.027208
15120,0.030268
15074,0.030808
14664,0.05087
14248,0.058528
13474,0.076012
13134,0.084846
13132,0.085082
13277,0.082192
13915,0.069336
14185,0.064643
14162,0.06533
14073,0.06757
13997,0.069416
14039,0.068865
14350,0.063074
14870,0.052181
15004,0.049145
14999,0.049243
14904,0.051052
14117,0.065691
12903,0.089969
12686,0.094436
12627,0.09574
13036,0.08615
14039,0.061698
15032,0.037899
15249,0.032654
15286,0.031804
15307,0.030567
15340,0.028835
15311,0.0288
15092,0.031565
14914,0.034297
15134,0.03966
14803,0.046782
13436,0.077739
13022,0.08691
12994,0.087658
13090,0.085746
13448,0.078729
14140,0.065096
14195,0.064186
14148,0.065479
13995,0.069422
13957,0.070349
13972,0.070366
14345,0.063306
14991,0.049614
15110,0.047095
15099,0.047251
14976,0.049666
14010,0.067685
12823,0.09175
12665,0.094856
12701,0.094013
13185,0.082726
14536,0.050522
15065,0.036617
15209,0.033224
15235,0.032718
15274,0.030951
15308,0.029182
15207,0.03036
14935,0.034305
15225,0.036772
15053,0.041051
13904,0.068341
12990,0.087714
12912,0.089429
12943,0.088792
13188,0.08357
14042,0.066797
14157,0.064608
14116,0.065795
13999,0.069062
13958,0.070247
13985,0.070137
14037,0.069309
14554,0.058895
15081,0.047496
15179,0.045925
15129,0.046863
14803,0.053197
13174,0.084491
12908,0.089706
12857,0.090586
13100,0.085246
14134,0.061337
14802,0.042868
14972,0.03853
15023,0.037255
15084,0.035628
15145,0.032691
15081,0.033341
14882,0.035812
15256,0.035697
15227,0.036445
14776,0.048849
13032,0.086974
12828,0.091136
12833,0.091034
13065,0.086108
13969,0.067653
14164,0.064178
14154,0.064665
14015,0.068421
13946,0.070148
13959,0.070314
13996,0.069894
14181,0.066994
14952,0.050023
15161,0.046398
15148,0.04654
14959,0.050255
13371,0.081327
12960,0.089336
12847,0.091493
13170,0.084327
14357,0.057915
14761,0.044775
14879,0.041576
14916,0.040339
15000,0.037731
15046,0.03533
15003,0.035764
14720,0.039256
15278,0.035069
15270,0.035244
15028,0.041562
13178,0.085442
12773,0.092101
12762,0.092335
12843,0.090524
13782,0.070825
14281,0.06171
14327,0.060869
14146,0.064935
13928,0.07056
13902,0.071231
13895,0.071448
13946,0.070643
14603,0.05848
15120,0.047427
15163,0.046504
15008,0.049372
13903,0.070725
12830,0.092712
12761,0.094031
12817,0.092613
14047,0.065012
14957,0.041835
14999,0.040112
15026,0.039009
15035,0.037881
15053,0.036211
15013,0.03626
14774,0.039159
15313,0.034733
15311,0.034769
15272,0.03565
13948,0.067095
12720,0.093266
12670,0.094174
12700,0.093509
13419,0.078024
14384,0.059292
14495,0.05721
14357,0.060228
13971,0.069509
13916,0.070891
13909,0.071105
13930,0.070864
14405,0.06252
15039,0.049173
15095,0.048018
15072,0.048326
14372,0.061234
12723,0.095538
12625,0.097495
12618,0.097604
12905,0.090898
15009,0.043489
15376,0.031586
15377,0.031391
15373,0.031313
15375,0.030874
15359,0.030793
15222,0.03163
15359,0.033829
15358,0.033899
15323,0.03443
14114,0.063666
12660,0.094574
12611,0.095416
12608,0.095475
12953,0.087383
14469,0.057486
14555,0.05584
14567,0.055612
14253,0.062965
13978,0.069732
13958,0.070256
13956,0.070319
14035,0.069189
14833,0.053809
15071,0.048564
15088,0.04819
14858,0.052034
12726,0.095326
12466,0.10134
12451,0.10166
12536,0.099616
13578,0.074822
15646,0.02654
15785,0.023491
15781,0.023591
15770,0.02374
15768,0.023613
15808,0.022593
15426,0.033397
15429,0.033401
15407,0.033734
14526,0.052021
12594,0.095955
12532,0.097371
12531,0.097375
12868,0.088661
14462,0.057614
14584,0.055384
14588,0.055275
14478,0.057902
14065,0.067941
14034,0.068937
14030,0.069022
14050,0.068755
14547,0.059511
15057,0.048789
15081,0.048301
14971,0.050131
13136,0.08668
12251,0.10625
12239,0.1065
12232,0.10652
12560,0.098721
15640,0.026818
16017,0.019034
16014,0.019094
16008,0.019177
15997,0.019262
15991,0.019297
15431,0.033633
15451,0.03321
15451,0.03324
15407,0.033964
12844,0.088291
12480,0.098614
12468,0.098858
12556,0.096605
14025,0.064992
14623,0.054625
14636,0.054374
14574,0.055403
14225,0.064276
14097,0.067678
14081,0.068029
14104,0.067674
14394,0.062417
15029,0.049435
15056,0.048854
14903,0.051586
13515,0.078703
12130,0.10928
12095,0.11004
12092,0.11009
12584,0.097972
15344,0.034232
16084,0.017667
16076,0.01783
16072,0.017855
16045,0.018028
16051,0.017833
15457,0.033112
15481,0.032748
15481,0.032766
15480,0.032708
13090,0.082548
12494,0.098226
12481,0.098527
12497,0.098216
13880,0.067432
14576,0.055515
14601,0.055099
14603,0.054998
14337,0.061406
14153,0.066462
14125,0.067183
14122,0.067237
14216,0.065946
14890,0.052259
15000,0.050002
15010,0.049781
14010,0.068235
12233,0.10726
12046,0.11132
12040,0.11145
12104,0.10989
14644,0.048591
16024,0.019652
16113,0.017564
16115,0.017517
16108,0.017469
16079,0.017719
15463,0.032931
15500,0.032395
15500,0.0324
15492,0.032511
13226,0.079664
12558,0.096749
12552,0.096896
12554,0.096854
13582,0.073917
14602,0.055058
14617,0.054803
14614,0.054761
14307,0.062374
14169,0.065978
14153,0.066393
14152,0.066434
14382,0.062859
14899,0.052039
14962,0.050745
14946,0.051016
13852,0.071079
12079,0.11084
11981,0.11294
11975,0.11305
11981,0.11296
14999,0.040545
16019,0.019987
16095,0.018096
16096,0.018056
16034,0.017984
15966,0.018168
15417,0.033485
15546,0.031568
15546,0.031573
15534,0.031707
13145,0.081359
12656,0.094525
12653,0.094602
12654,0.094589
13378,0.077764
14581,0.05579
14593,0.0556
14593,0.055575
14459,0.058827
14166,0.066156
14143,0.066635
14142,0.06666
14528,0.059777
14908,0.051792
14939,0.051155
14940,0.051134
13773,0.072426
11957,0.11361
11914,0.11454
11914,0.11454
11940,0.11389
15130,0.037452
16076,0.018784
16108,0.017956
16105,0.017968
16099,0.017898
16078,0.017905
15359,0.034468
15526,0.031955
15526,0.031956
15510,0.032142
13174,0.081061
12703,0.09349
12701,0.093531
12702,0.093519
13391,0.077279
14580,0.055947
14588,0.055819
14588,0.055811
14533,0.057211
14179,0.065922
14146,0.066561
14146,0.066566
14501,0.060258
14989,0.05017
15010,0.049728
15010,0.049736
13895,0.069414
11827,0.11668
11795,0.11742
11797,0.11736
11808,0.11704
14728,0.044778
16211,0.016406
16234,0.015911
16232,0.015942
16223,0.015943
16204,0.016097
15338,0.034757
15536,0.031808
15536,0.031813
15456,0.032574
12973,0.086213
12788,0.091653
12787,0.091675
12788,0.091642
13361,0.077843
14600,0.055674
14607,0.055566
14607,0.055569
14578,0.056289
14147,0.066536
14118,0.06712
14119,0.06711
14569,0.058828
15022,0.049467
15043,0.049028
15029,0.049268
13675,0.074101
11795,0.11737
11757,0.11825
11758,0.11824
11777,0.1176
14877,0.041041
16202,0.016496
16242,0.015867
16239,0.015895
16225,0.015905
16221,0.015889
15339,0.034899
15490,0.032683
15490,0.032689
15220,0.036715
12965,0.087412
12886,0.08953
12885,0.089547
12887,0.08949
13471,0.075726
